id,created_at,source,original_text,lang,favorite_count,retweet_count,original_author,possibly_sensitive,hashtags,user_mentions,place
1.12E+18,Mon Apr 15 12:15:20 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @abpnewstv: #RahulGandhi questions source of funding of PM #Modi's #LokSabhaElections  campaign

https://t.co/SP0kNCbPZc",en,0,16,beenaspandey,FALSE,"RahulGandhi, Modi, LokSabhaElections",abpnewstv,
1.12E+18,Mon Apr 15 12:14:37 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Records are meant to be broken. First #AzamKhan made a filthy record by uttering shit for #JayaPrada Now… https://t.co/6ILixvQwE6,en,1,0,rajat_sharma4,,"AzamKhan, JayaPrada",,
1.12E+18,Mon Apr 15 12:14:20 +0000 2019,"<a href=""http://www.infobusket.com"" rel=""nofollow"">infobusket</a>",RT @GSFNetwork: #RahulGandhi i's #lie on #Rafale deal exposed by #SupremeCourt : BJP - Times of India https://t.co/S2Nb5vt6Py via @timesofi…,en,0,1,infobusket,FALSE,"RahulGandhi, lie, Rafale, SupremeCourt",GSFNetwork,
1.12E+18,Mon Apr 15 12:14:02 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Apart from #Contempt notice to #RahulGandhi,  #SC order also says NO one should attribute statements/opinions to Co… https://t.co/vfBD0NJyHB",en,2,0,AneeshaMathur,FALSE,"Contempt, RahulGandhi, SC",,Delhi
1.12E+18,Mon Apr 15 12:13:54 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @utkarsh_aanand: #SupremeCourt order on #RahulGandhi is out. It has an important directive added: ""No views, observations or findings
sh…",en,0,36,vibhupal,,"SupremeCourt, RahulGandhi",utkarsh_aanand,Indraprastha
1.12E+18,Mon Apr 15 12:13:52 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @utkarsh_aanand: #SupremeCourt order on #RahulGandhi is out. It has an important directive added: ""No views, observations or findings
sh…",en,0,36,jsr_n,,"SupremeCourt, RahulGandhi",utkarsh_aanand,"Gurgaon, India"
1.12E+18,Mon Apr 15 12:12:21 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",#RahulGandhi i's #lie on #Rafale deal exposed by #SupremeCourt : BJP - Times of India https://t.co/S2Nb5vt6Py via @timesofindia,en,1,1,GSFNetwork,FALSE,"RahulGandhi, lie, Rafale, SupremeCourt",timesofindia,Global
1.12E+18,Mon Apr 15 12:11:26 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @utkarsh_aanand: #SupremeCourt order on #RahulGandhi is out. It has an important directive added: ""No views, observations or findings
sh…",en,0,36,JournoAnup,,"SupremeCourt, RahulGandhi",utkarsh_aanand,"New Delhi, Delhi"
1.12E+18,Mon Apr 15 12:11:15 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @jasminkbera: Teach RaGa Abhiyan is back with a fresh new set of lessons for #RahulGandhi.

Will India's common man be able to help teac…",en,0,34,thejagsa,,RahulGandhi,jasminkbera,Ahmedabad
1.12E+18,Mon Apr 15 12:10:53 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @NH_India: Attacking Modi over his “failed” promises, #RahulGandhi said #PMModi had lied to the youth about generating two crore jobs an…",en,0,18,kkitdeptt,,"RahulGandhi, PMModi",NH_India,Rudrapur
1.12E+18,Mon Apr 15 12:10:50 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @utkarsh_aanand: #SupremeCourt order on #RahulGandhi is out. It has an important directive added: ""No views, observations or findings
sh…",en,0,36,rishishukla1,,"SupremeCourt, RahulGandhi",utkarsh_aanand,
1.12E+18,Mon Apr 15 12:10:39 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @DharmaMal: #NOTA First All parties bring 
Men's Commission in India or
my brothers &amp; sisters don't vote for NOTA, vote for the party wh…",en,0,13,SanjayS94405221,,NOTA,DharmaMal,"Delhi, India"
1.12E+18,Mon Apr 15 12:10:11 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","#SupremeCourt order on #RahulGandhi is out. It has an important directive added: ""No views, observations or finding… https://t.co/k1z6Lc4vOE",en,62,36,utkarsh_aanand,FALSE,"SupremeCourt, RahulGandhi",,Delhi/Noida 
1.12E+18,Mon Apr 15 12:09:14 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@priyankac19 Now new theme #rahulgandhi lier #rafale.#ArunJaitley.Were is Supreme Court order to stake the claim? I… https://t.co/OppxVGTzGO,en,0,0,ShibuKGeorge09,,"rahulgandhi, rafale, ArunJaitley",priyankac19,
1.12E+18,Mon Apr 15 12:06:41 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",How's data for the PM unavailable while it is absolutely clear for #SoniaGandhi and @RahulGandhi ? The Gandhis lang… https://t.co/xNgxmUeQ39,en,1,0,sinjain,FALSE,SoniaGandhi,RahulGandhi,new delhi
1.12E+18,Mon Apr 15 12:05:40 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @indiaonlinepoll: The MAHABHARAT of India. MODI vs RAHUL Who is going to make it in FINALS? Should MODI be given a chance for the 2nd ti…,en,0,246,Anil_Patel_,,,indiaonlinepoll,India
1.12E+18,Mon Apr 15 12:05:02 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @RatanSharda55: So escape out of #Amethi was planned in advance from September 2018? Wow!! So #RahulGandhi was already scared. 😊
@smriti…",en,0,97,web_theories,,"Amethi, RahulGandhi",RatanSharda55,"Gujarat, India"
1.12E+18,Mon Apr 15 12:04:57 +0000 2019,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","INDIVIDUALS STATE MODI HAS CHARM. CHURCHILL HAD IT TOO AND HE LOST A MAJOR DECISION.
See more @… https://t.co/cgCMMmj6sf",en,0,0,indiavotekar,FALSE,,,"Noida, India"
1.12E+18,Mon Apr 15 12:04:54 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @JasumatiPatel: Dear #world this is what #SoniaGandhi @INCIndia has groomed 4  last 49 years so that he can be PM of #India one day.. 
S…",en,0,28,pn906,,"world, SoniaGandhi, India","JasumatiPatel, INCIndia",
1.12E+18,Mon Apr 15 12:04:50 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @mohitbharatiya_: No one wants to see “ Army of Corrupt  “ - Night King ( #RahulGandhi ) to sit on Iron Throne . The real Protector of N…,en,0,117,MeSharmaAnuj,,RahulGandhi,mohitbharatiya_,MUMBAI
1.12E+18,Mon Apr 15 12:04:45 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @JasumatiPatel: Dear #world this is what #SoniaGandhi @INCIndia has groomed 4  last 49 years so that he can be PM of #India one day.. 
S…",en,0,28,rampandey933,,"world, SoniaGandhi, India","JasumatiPatel, INCIndia","Bela Pratapgarh,( U.P)India"
1.12E+18,Mon Apr 15 12:04:08 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","EVM tampering: Why now, why not when Cong won assembly polls? asks Shah
 #AmitShah #Kodinar #Gujarat #INC… https://t.co/6QQGQOWsSp",en,0,0,pennewstweet,FALSE,"AmitShah, Kodinar, Gujarat, INC",,
1.12E+18,Mon Apr 15 12:03:59 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Dismiss 
#HimachalPradesh Bjp 
#SatpalSinghSatti
Abusing 
#SoniaGandhi 
#LokSabhaElections2019",en,1,1,vimalannu,,"HimachalPradesh, SatpalSinghSatti, SoniaGandhi, LokSabhaElections2019",,New delhi Mumbai via VARANASI 
1.12E+18,Mon Apr 15 12:03:39 +0000 2019,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","Amit Shah outbursts against on Rahul Gandhi, Azam Khan and EVM's
#AmitShah #RahulGandhi #AzamKhan #EVM… https://t.co/RkTJ0LVj3F",en,0,0,thehansindiaweb,FALSE,"AmitShah, RahulGandhi, AzamKhan, EVM",,Hyderabad
1.12E+18,Mon Apr 15 12:03:11 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @JasumatiPatel: Dear #world this is what #SoniaGandhi @INCIndia has groomed 4  last 49 years so that he can be PM of #India one day.. 
S…",en,0,28,ViveksArtorium,,"world, SoniaGandhi, India","JasumatiPatel, INCIndia",
1.12E+18,Mon Apr 15 12:03:04 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @YuvaAdvocacy: The #SupremeCourt has a lot of #Elections related work this season 🤷🏽‍♀️👇🏽

#LokSabhaElections2019 #RafaleDeal #RahulGand…",en,0,1,aishkalpathi,,"SupremeCourt, Elections, LokSabhaElections2019, RafaleDeal",YuvaAdvocacy,
1.12E+18,Mon Apr 15 12:02:45 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @kumarmanish9: #SoniaGandhi has Rs 60,000 in cash, over Rs 2.4 crore in shares. 

Behold: She has invested in #Reliance Hybrid Bond G sh…",en,0,2,postaresume,,"SoniaGandhi, Reliance",kumarmanish9,"Ahmedabad, Gujarat, India."
1.12E+18,Mon Apr 15 12:02:22 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","https://t.co/9NJC4UPaqp
Kejriwal reveals why his party wants alliance with @INCIndia #AAP #AamAdamiParty… https://t.co/VaGk5yUUpR",en,0,0,EnglishPunjab,FALSE,"AAP, AamAdamiParty",INCIndia,"British Columbia, Canada"
1.12E+18,Mon Apr 15 12:01:54 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @JasumatiPatel: Dear #world this is what #SoniaGandhi @INCIndia has groomed 4  last 49 years so that he can be PM of #India one day.. 
S…",en,0,28,KaushikPandya48,,"world, SoniaGandhi, India","JasumatiPatel, INCIndia",Europe
1.12E+18,Mon Apr 15 12:01:24 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @RatanSharda55: So escape out of #Amethi was planned in advance from September 2018? Wow!! So #RahulGandhi was already scared. 😊
@smriti…",en,0,97,Neera_26,,"Amethi, RahulGandhi",RatanSharda55,india
1.12E+18,Mon Apr 15 12:01:22 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @JasumatiPatel: Dear #world this is what #SoniaGandhi @INCIndia has groomed 4  last 49 years so that he can be PM of #India one day.. 
S…",en,0,28,Ranjeet72996359,,"world, SoniaGandhi, India","JasumatiPatel, INCIndia",
1.12E+18,Mon Apr 15 12:00:19 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@KumariRukshmani @RahulGandhi @priyankagandhi @MahilaCongress @INCIndia Best video till date..it’s heart-touching..… https://t.co/jlYzTUZl1a,en,1,0,Muniba_Shahid,,,"KumariRukshmani, RahulGandhi, priyankagandhi, MahilaCongress, INCIndia","New Delhi, , India"
1.12E+18,Mon Apr 15 12:00:12 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @abpnewstv: #RahulGandhi questions source of funding of PM #Modi's #LokSabhaElections  campaign

https://t.co/SP0kNCbPZc",en,0,16,ganeshptayade,FALSE,"RahulGandhi, Modi, LokSabhaElections",abpnewstv,"Florida, USA"
1.12E+18,Mon Apr 15 11:59:20 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @GodsOwnChild007: This is #Pappu a.k.a #RahulGandhi for you.

@BJP4India @RenukaJain6 @MajorPoonia @Shehzad_Ind @GautamGambhir https://t…",en,0,1,arunv03916606,,"Pappu, RahulGandhi","GodsOwnChild007, BJP4India, RenukaJain6, MajorPoonia, Shehzad_Ind, GautamGambhir",
1.12E+18,Mon Apr 15 11:59:07 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @chitraSD: Jogging #RahulGandhi’s memory about family friend &amp; middleman #OttavioQuattrocchi &amp; the loot of contracts by his #Snamprogett…,en,0,120,NatarajanVinod,,"RahulGandhi, OttavioQuattrocchi",chitraSD,"Mumbai, India"
1.12E+18,Mon Apr 15 11:58:52 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @yuvadesh: Disgusting disgusting disgusting.

This hate is a reflection of BJP's   women hating and anti India nature. Sick.  
They shou…",en,0,41,abhijeet0284,,,yuvadesh,India
1.12E+18,Mon Apr 15 11:58:43 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","#SupremeCourt order on #contempt plea against #Congress president #RahulGandhi is out now.

SC says no views, obser… https://t.co/MIOJYVLbDE",en,3,1,Ashtripathi13,FALSE,"SupremeCourt, contempt, Congress, RahulGandhi",,New Delhi
1.12E+18,Mon Apr 15 11:57:50 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","This is #Pappu a.k.a #RahulGandhi for you.

@BJP4India @RenukaJain6 @MajorPoonia @Shehzad_Ind @GautamGambhir https://t.co/e9polsKg4b",en,0,1,GodsOwnChild007,FALSE,"Pappu, RahulGandhi","BJP4India, RenukaJain6, MajorPoonia, Shehzad_Ind, GautamGambhir",In your Heart
1.12E+18,Mon Apr 15 11:57:23 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@INCIndia  promotion is running on article were @RahulGandhi is being roasted. Only @INCIndia , campaign manager ca… https://t.co/qTUuJIFZQ2",en,0,0,1nonlyYC,FALSE,,"INCIndia, RahulGandhi, INCIndia",kolkata
1.12E+18,Mon Apr 15 11:57:18 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @PratimaSinghINC: (2/2) It's time the government starts working towards making India a place where everyone can live with love, respect,…",en,0,2,AnanyaG74098204,,,PratimaSinghINC,
1.12E+18,Mon Apr 15 11:56:06 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @abpnewstv: #RahulGandhi questions source of funding of PM #Modi's #LokSabhaElections  campaign

https://t.co/SP0kNCbPZc",en,0,16,sahilshabir32,FALSE,"RahulGandhi, Modi, LokSabhaElections",abpnewstv,"Srinagar, India"
1.12E+18,Mon Apr 15 11:55:05 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @NIRUPAMACHARJE1: #SmritiVsRahul 
IQ &amp; EQ are 2different parameters to judge a person. IQs of both are known. On EQ (Educational Qualifi…",en,0,5,Krsna_sharanam,,SmritiVsRahul,NIRUPAMACHARJE1,Kṛṣṇa's Lotus Feet
1.12E+18,Mon Apr 15 11:53:16 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @Aju0810: #viral #shame #BJP #Congress  #rahulgandhi  #ChowkidarNarendraModi  #1sttweetonpolitics ..... what is this going on.... At Bor…,en,0,12,Hunger_Artist03,,"viral, shame, BJP, Congress, rahulgandhi, ChowkidarNarendraModi, 1sttweetonpolitics",Aju0810,The Village
1.12E+18,Mon Apr 15 11:53:13 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @RatanSharda55: So escape out of #Amethi was planned in advance from September 2018? Wow!! So #RahulGandhi was already scared. 😊
@smriti…",en,0,97,SaurabhAvyaya,,"Amethi, RahulGandhi",RatanSharda55,"India, Maharashtra, Mumbai"
1.12E+18,Mon Apr 15 11:53:01 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@IYC @JM_Scindia @RahulGandhi @priyankagandhi @RajBabbarMP @keshavyadaviyc @srinivasiyc Actulally its a final nail… https://t.co/z35uBaekCP,en,0,0,twitvishy,,,"IYC, JM_Scindia, RahulGandhi, priyankagandhi, RajBabbarMP, keshavyadaviyc, srinivasiyc","Bengaluru, India"
1.12E+18,Mon Apr 15 11:52:55 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @JasumatiPatel: Dear #world this is what #SoniaGandhi @INCIndia has groomed 4  last 49 years so that he can be PM of #India one day.. 
S…",en,0,28,TheSinghDurgesh,,"world, SoniaGandhi, India","JasumatiPatel, INCIndia",India
1.12E+18,Mon Apr 15 11:52:46 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @JasumatiPatel: Dear #world this is what #SoniaGandhi @INCIndia has groomed 4  last 49 years so that he can be PM of #India one day.. 
S…",en,0,28,Chetan_jais,,"world, SoniaGandhi, India","JasumatiPatel, INCIndia",Delhi
1.12E+18,Mon Apr 15 11:52:17 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","History of #Claims of @INCIndia leaders while filing Election Nominations.
Few examples:

#SoniaGandhi 
CLAIM
Engli… https://t.co/fttTHZPHjZ",en,0,0,informedindian5,,"Claims, SoniaGandhi",INCIndia,Bharatvarsh
1.12E+18,Mon Apr 15 11:51:34 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @firstpost: #RahulGandhi will hold a rally with #PriyankaGandhi in UP's Fatehpur Sikri today. He will continue his #LokSabhaElections201…,en,0,10,SMamodia,,"RahulGandhi, PriyankaGandhi",firstpost,"Jaipur, India"
1.12E+18,Mon Apr 15 11:51:26 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","the Rs 72,000 figure ...
#Congress #RahulGandhi https://t.co/oNaJOjM859",en,0,0,tamilnaadulive,FALSE,"Congress, RahulGandhi",,India
1.12E+18,Mon Apr 15 11:50:35 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",#viral #shame #BJP #Congress  #rahulgandhi  #ChowkidarNarendraModi  #1sttweetonpolitics ..... what is this going on… https://t.co/7x0GoYSrl8,en,23,12,Aju0810,FALSE,"viral, shame, BJP, Congress, rahulgandhi, ChowkidarNarendraModi, 1sttweetonpolitics",,"Mumbai, India"
1.12E+18,Mon Apr 15 11:50:18 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @ashishdua_INC: #MNREGA a great concept by #DrManmohanSingh .#SoniaGandhi ji to alleviate poverty, to engage unemployed for nation build…",en,0,10,SolutionsJoshi,,"MNREGA, DrManmohanSingh, SoniaGandhi",ashishdua_INC,"Mumbai, India"
1.12E+18,Mon Apr 15 11:49:38 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#RahulForBehtarBharat?? A big salute to #Congress followers, &amp; Mr. #RahulGandhi for leading by example!! 👏👏👏 https://t.co/bx09NRSHSO",en,0,0,sandeepsgk,FALSE,"RahulForBehtarBharat, Congress, RahulGandhi",,Bengaluru
1.12E+18,Mon Apr 15 11:48:37 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @NH_India: Attacking Modi over his “failed” promises, #RahulGandhi said #PMModi had lied to the youth about generating two crore jobs an…",en,0,18,SMamodia,,"RahulGandhi, PMModi",NH_India,"Jaipur, India"
1.12E+18,Mon Apr 15 11:44:52 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @dharmvirjangra9: #ShockingNews 
Ex-Congress MLAs write to #RahulGandhi openly demanding tickets for Muslims because their population is…",en,0,57,dinu_pp,,"ShockingNews, RahulGandhi",dharmvirjangra9,"Bangalore,India"
1.12E+18,Mon Apr 15 11:43:51 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @chitraSD: Jogging #RahulGandhi’s memory about family friend &amp; middleman #OttavioQuattrocchi &amp; the loot of contracts by his #Snamprogett…,en,0,120,idiot_eternal,,"RahulGandhi, OttavioQuattrocchi",chitraSD,India
1.12E+18,Mon Apr 15 11:43:38 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#SoniaGandhi has Rs 60,000 in cash, over Rs 2.4 crore in shares. 

Behold: She has invested in #Reliance Hybrid Bon… https://t.co/AO23tf90yK",en,3,2,kumarmanish9,FALSE,"SoniaGandhi, Reliance",,India
1.12E+18,Mon Apr 15 11:43:27 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Before #NyayYatra check how to convert AALOO into SONA👆, #RahulGandhi secret machine.
@BJP4India @BJP4UP @bjpsamvad… https://t.co/LIKlg9nrlC",en,0,0,imridul2k,,"NyayYatra, RahulGandhi","BJP4India, BJP4UP, bjpsamvad",
1.12E+18,Mon Apr 15 11:41:57 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","#ArvindKejriwal It is not about save the country"" from Narendra Modi and Amit Shah, It is all about finding a scape… https://t.co/HsWMmeJVxn",en,0,0,ssrajguru,FALSE,ArvindKejriwal,,Mumbai
1.12E+18,Mon Apr 15 11:41:26 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",#ElectionCommissionOfIndia should take action against #RahulGandhi for using abusive language against @PMOIndia and… https://t.co/54Rrvzox3Y,en,0,0,SuMoYog,,"ElectionCommissionOfIndia, RahulGandhi",PMOIndia,Bangalore
1.12E+18,Mon Apr 15 11:41:10 +0000 2019,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",The Pakistani establishment’s vote of confidence for the BJP marks for an interesting time in the India-Pakistan re… https://t.co/kjLwLxblmi,en,1,0,TACSTRAT_alerts,FALSE,,,
1.12E+18,Mon Apr 15 11:40:50 +0000 2019,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",It is likely that the BJP may not feel as threatened by a major political backlash vis-à-vis the Kashmir issue as p… https://t.co/tbPTgnqykc,en,1,0,TACSTRAT_alerts,FALSE,,,
1.12E+18,Mon Apr 15 11:40:40 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",@republic She too should be banned from campaigning! Creating a Hindu-Muslim divide and vote-bank politics is in th… https://t.co/3ziFjxB2mr,en,1,0,ManthanUnadkat,,,republic,"Mumbai, India"
1.12E+18,Mon Apr 15 11:40:31 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","#ArunJaitley backs #SmritiIrani, raises questions over #RahulGandhi ’s degree https://t.co/w7xlp4lj7C  via… https://t.co/c3qZf3mKW3",en,0,0,Sjayaraj1999,FALSE,"ArunJaitley, SmritiIrani, RahulGandhi",,"Coimbatore, India"
1.12E+18,Mon Apr 15 11:40:21 +0000 2019,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","INC on the other hand, led by Rahul Gandhi is promoting ideas of economic development, welfare, social justice and… https://t.co/onUfwBO681",en,0,0,TACSTRAT_alerts,FALSE,,,
1.12E+18,Mon Apr 15 11:40:11 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @abpnewstv: #RahulGandhi questions source of funding of PM #Modi's #LokSabhaElections  campaign

https://t.co/SP0kNCbPZc",en,0,16,keshavdrasti,FALSE,"RahulGandhi, Modi, LokSabhaElections",abpnewstv,india
1.12E+18,Mon Apr 15 11:39:38 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @RatanSharda55: So escape out of #Amethi was planned in advance from September 2018? Wow!! So #RahulGandhi was already scared. 😊
@smriti…",en,0,97,makya_k,,"Amethi, RahulGandhi",RatanSharda55,India
1.12E+18,Mon Apr 15 11:38:17 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @NH_India: Attacking Modi over his “failed” promises, #RahulGandhi said #PMModi had lied to the youth about generating two crore jobs an…",en,0,18,chandra322214,,"RahulGandhi, PMModi",NH_India,"Jaipur, India"
1.12E+18,Mon Apr 15 11:38:05 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @JasumatiPatel: Dear #world this is what #SoniaGandhi @INCIndia has groomed 4  last 49 years so that he can be PM of #India one day.. 
S…",en,0,28,Thiru_0914,,"world, SoniaGandhi, India","JasumatiPatel, INCIndia",Bharat
1.12E+18,Mon Apr 15 11:38:04 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@republic He too should be banned from campaigning! All he has done is spread lies! 

#NamoAgain2019… https://t.co/O8M6YLylak",en,0,0,ManthanUnadkat,,NamoAgain2019,republic,"Mumbai, India"
1.12E+18,Mon Apr 15 11:37:41 +0000 2019,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","People who abuse #SoniaGandhi all day long, now talking about women rights #JayaPrada First learn to use proper speech !!",en,0,0,talkingBouy,,"SoniaGandhi, JayaPrada",,Chennai
1.12E+18,Mon Apr 15 11:36:25 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @NH_India: Attacking Modi over his “failed” promises, #RahulGandhi said #PMModi had lied to the youth about generating two crore jobs an…",en,0,18,chinupandey008,,"RahulGandhi, PMModi",NH_India,RAIPUR 
1.12E+18,Mon Apr 15 11:35:29 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @abpnewstv: #RahulGandhi questions source of funding of PM #Modi's #LokSabhaElections  campaign

https://t.co/SP0kNCbPZc",en,0,16,Godfirstlink,FALSE,"RahulGandhi, Modi, LokSabhaElections",abpnewstv,Nigeria
1.12E+18,Mon Apr 15 11:35:26 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BJP hits out at Rahul Gandhi on Rafale Deal, Congress President lie exposed by SC, Says Prakash Javadekar… https://t.co/J99UrzN3us",en,0,0,TenNewsDotIn,FALSE,,,"New Delhi, India"
1.12E+18,Mon Apr 15 11:35:08 +0000 2019,"<a href=""http://nationalherald-web.quintype.io"" rel=""nofollow"">National Herald</a>","Attacking Modi over his “failed” promises, #RahulGandhi said #PMModi had lied to the youth about generating two cro… https://t.co/7oL43HZ9Wf",en,46,18,NH_India,FALSE,"RahulGandhi, PMModi",,"New Delhi, India"
1.12E+18,Mon Apr 15 11:34:59 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@INCIndia  True Fact! All respect for @RahulGandhi sir for being so humble and grounded. #RahulGandhi… https://t.co/SKKszyLo5K,en,0,0,priya_musically,FALSE,RahulGandhi,"INCIndia, RahulGandhi","Bangalore, India "
1.12E+18,Mon Apr 15 11:34:40 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",#RahulGandhi Please answer this first Mr Lie guru now also a fraudster.. https://t.co/oVdkTHClod,en,0,0,Kalyan7842,FALSE,RahulGandhi,,"Vishakhapatnam, India"
